Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated,0.43337834,0.6033277801370003,0.4428799549533718,0.4696391522884369,0.9976232739595267,0.8333399,0.28368717432022095,0.34020216219465144,0.7259482299814697,0.49306953680425925,0.535249406576258,0.5893697000304234,0.5677215826487573
Unintegrated_HVG_only,0.58464104,0.7741894937606801,0.6406139738441464,0.58592689037323,0.999999986245082,0.9093142,0.23343998193740845,0.2124806406130966,0.8579340195369589,0,0.4426337714541444,0.7170742767189258,0.6072980746130132
train_16_encoder_0.1,0.568376,0.8050486566641353,0.8005623196193019,0.5737675502896309,0.9995078490330622,0.9405056,0.477634072303772,0.4565365582203927,0.8409032591834134,0.5698624154138411,0.6570883857877725,0.7494524760604045,0.7125068399513517
train_32_encoder_0.1,0.56834286,0.8110523010432045,0.8176596099517496,0.5698537528514862,0.9994433705623333,0.94114757,0.4833161234855652,0.5011561612644178,0.8373661914943883,0.5950066757035886,0.6715985435579268,0.7532703797844341,0.7206016452938311
train_4_encoder_0.1,0.5859859,0.826632668455508,0.8431825023665261,0.5722250491380692,0.9998374535487249,0.93136114,0.46412718296051025,0.48360649589860544,0.8730161441384032,0.6508667016024988,0.6805955326841333,0.7655727144960771,0.7315818417712996
train_64_encoder_0.1,0.5615029,0.8039932461322503,0.8080815190349385,0.5560439117252827,0.9994450899270865,0.94354445,0.4763602614402771,0.4970830371131381,0.8357735502239879,0.6296317249352152,0.6764786042269292,0.745813328143422,0.718079438576825
train_77_encoder_0.1,0.56800026,0.7939594408698507,0.7830988178941243,0.5700365528464317,0.9995087247628432,0.9428467,0.4833033084869385,0.487761501247417,0.8295264457147847,0.6424473960256541,0.6771770733850163,0.7429207586776956,0.7166232845606239
train_8_encoder_0.1,0.56471586,0.7797875874914695,0.8070645781520644,0.5722328126430511,0.9990436572294968,0.9415626,0.47948575019836426,0.4962147329829855,0.8341801571840686,0.5727745879916526,0.6648435642680633,0.7445688995580504,0.7126787654420556
train_umap_16_encoder_0.1,0.58559793,0.6721762607580647,0.28275073496636194,0.6501208692789078,0.9988770805872403,0.6931791,0.6244677305221558,0.36235538142173035,0.7677521786873643,0.5135708909927046,0.5922650505147019,0.6379045755858579,0.6196487655573955
train_umap_32_encoder_0.1,0.61659956,0.6669758490789746,0.2647043563053646,0.6466706842184067,0.9987145203810471,0.6850108,0.6259772777557373,0.4159295335551896,0.7792102721604836,0.4854147500203226,0.5983085248633246,0.6387329939535457,0.6225632063174573
train_umap_4_encoder_0.1,0.6476004,0.7036056202435093,0.2963822832219974,0.6809219717979431,0.9994752544623154,0.71368253,0.6161295175552368,0.4397724881553215,0.812913879337991,0.4655045053125162,0.6096005845343102,0.665597108418908,0.6431984988650689
train_umap_64_encoder_0.1,0.6393548,0.6749217625599668,0.2837576141282049,0.647212490439415,0.998647533930265,0.7000997,0.6228482723236084,0.4786981119770495,0.7871854633442479,0.4572217734424283,0.6092106655474229,0.6487788452155376,0.6329515733482918
train_umap_77_encoder_0.1,0.62393385,0.6677572517956465,0.27102784987084616,0.6393319517374039,0.9988380945645846,0.6947095,0.6337512135505676,0.45155319371493935,0.7450112886887907,0.45473974954787894,0.5959529850621967,0.6401777999374768,0.6224878739873648
train_umap_8_encoder_0.1,0.6088619,0.655841898556401,0.2906245865558671,0.6303562372922897,0.998205854342534,0.6926042,0.6197868585586548,0.44076978182670506,0.7463416363069381,0.5548386477493235,0.6108682217184634,0.6367780999929731,0.6264141486831692
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
