Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated,0.45034027,0.750307065336732,0.6557315775717596,0.47874991968274117,0.9985910097757975,0.85225296,0.32734644412994385,0.41584304946767087,0.7164093119253813,0.46319655428030204,0.5550096640016753,0.6667439686726248,0.6220502468042449
Unintegrated_HVG_only,0.57456094,0.826867328087254,0.6235162994605777,0.5860069394111633,0.999999980131785,0.9248397,0.13069581985473633,0.3212529908905714,0.8196068325862783,6.337958183673014e-06,0.43928033134325056,0.7221902974712872,0.6090263110200724
test_16_encoder_0.1,0.48447785,0.2172504154426184,0.1111320188994225,0.4808157626539469,0.9523244539896647,0.9701255,0.6958162784576416,0.5145179804567674,0.3855022513734976,0.852592180531415,0.6837108374413606,0.44920009976004244,0.5430043948325698
test_32_encoder_0.1,0.48386422,0.27370118900492724,0.15676737011006436,0.48990733176469803,0.9619125684102376,0.96538484,0.6934747695922852,0.41685228198524144,0.37906484489474535,0.8530767649692431,0.6615707004813572,0.47323053545730487,0.5485666014669258
test_4_encoder_0.1,0.49445605,0.40636613973848573,0.35416524057437926,0.4963411074131727,0.9664642890294393,0.96636724,0.6721432209014893,0.5663747539258546,0.4650806372970798,0.8271348524827556,0.6994201418655277,0.5435585659071257,0.6059031962904865
test_64_encoder_0.1,0.48507938,0.2612632027543878,0.1602906317565667,0.489507095888257,0.9598904530207316,0.96509653,0.6960442066192627,0.5132251227364034,0.3793864527154991,0.8281910098344829,0.6763886650408282,0.47120615226191526,0.5532791573734804
test_77_encoder_0.1,0.48270398,0.19360411876457037,0.10782441901804063,0.48518143594264984,0.9521091143290202,0.9689697,0.7150299549102783,0.3938047576802551,0.3552768760853223,0.881193373512608,0.6628549329818212,0.4442846143676006,0.5317127418132888
test_8_encoder_0.1,0.49216574,0.3997798065349052,0.31670099633921084,0.4939591228030622,0.9679407517115275,0.9674491,0.6795253753662109,0.5279770436874541,0.4304781314912062,0.8268489630339857,0.6864557284413267,0.5341092843386726,0.5950478619797342
test_umap_16_encoder_0.1,0.39373118,0.173064286475859,0.04694160062062847,0.4003334492444992,0.8943273544311523,0.91462415,0.8259022235870361,0.2513072830004999,0.12343294951837012,0.9614337898543487,0.6153400801055946,0.38167957352506376,0.4751437761572761
test_umap_32_encoder_0.1,0.39875776,0.21808456154575348,0.057636761505628895,0.41839534044265747,0.9203038136164348,0.8901759,0.8076379299163818,0.23906268438047013,0.19171514992289598,0.8799428943629692,0.601706907516867,0.4026356465733706,0.48226415095076913
test_umap_4_encoder_0.1,0.4109157,0.3487009572380989,0.12941007491762194,0.4466264769434929,0.9552116394042969,0.8763931,0.7813453674316406,0.2653315938411782,0.30872911872561226,0.6942703653807542,0.5852139050273751,0.4581729702169833,0.50898934414114
test_umap_64_encoder_0.1,0.39057326,0.22507974633253255,0.06451106274297196,0.42321088165044785,0.9215262095133464,0.8970634,0.805117130279541,0.24123744396085547,0.17597945893044473,0.8160163467349881,0.5870827508850355,0.4049802326815267,0.47782123996293024
test_umap_77_encoder_0.1,0.39975005,0.19833949513683266,0.0745841403165763,0.4341690465807915,0.9062004248301189,0.90063846,0.8128781318664551,0.2430368106880373,0.11885448582102204,0.8663119586116119,0.5883439696200206,0.40260863214938364,0.4769027671376384
test_umap_8_encoder_0.1,0.40411457,0.34680081554068093,0.12139755506201366,0.4388863928616047,0.9531043370564779,0.879312,0.7899162769317627,0.2686109411103831,0.2784538207941398,0.7041629357219492,0.5840911906750442,0.4528607349429463,0.5053529172357856
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
