Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated,0.32484245016118596,0.8829001123001389,1.0,0.4223353068219584,0.9866666476143102,0.0,0.2828665317515271,0.5400973002087498,0.8527332500029898,0.481773445732797,0.43149410553921275,0.7233489033795186,0.6066069842433963
Unintegrated_HVG_only,1.0,1.0,0.9470831003616083,1.0,1.0,0.6158068501137501,0.0,0.2511068614862213,0.9999999999999998,0.0,0.37338274231999424,0.9894166200723216,0.7430030689713906
test_16_encoder_0.1,0.5103851851803856,0.06758324167146135,0.10543934806592048,0.43346152074378086,0.5488374985856446,1.0,0.8128815493772608,0.8415677932649631,0.3805164075202153,0.8867916563977115,0.7843514813120301,0.3331413588494386,0.5136254078344752
test_32_encoder_0.1,0.5070500171536811,0.15392541197274578,0.18040009469185436,0.48242687978663845,0.6395716348579441,0.9597815099619584,0.8095134721374859,0.5431806955719954,0.3713299859427951,0.8872956824028692,0.7142202692034207,0.3926748076925728,0.521292992296912
test_4_encoder_0.1,0.5646181921024387,0.356838127714456,0.5046463502772357,0.5170778988561868,0.6826454260978476,0.9681159684117855,0.7788297089036105,0.9999999999999999,0.49407776238534584,0.860312978262974,0.8202672835927431,0.5251651990096329,0.643206032842877
test_64_encoder_0.1,0.5136545893305073,0.13490135509487605,0.18618741343870215,0.4802712900140662,0.6204359753046873,0.9573355825549807,0.8132094061984831,0.8376178695051709,0.37178893241973276,0.8614115087341441,0.7682726598825023,0.3870901246365678,0.5395631387349415
test_77_encoder_0.1,0.5007439741013431,0.031415932599652474,0.10000627589553654,0.4569741572800159,0.546799698737134,0.9901945465477127,0.8405189191562008,0.47276616934631155,0.3373836582291161,0.9165403315835351,0.7114807249725752,0.3271880077227364,0.4809050946226719
test_8_encoder_0.1,0.5521700297492451,0.3467642479916765,0.4431074852275968,0.5042490097779861,0.6966174711028721,0.9772943906495488,0.7894483603215054,0.8826877655574009,0.4446986829350916,0.8600156189061072,0.7908289636739309,0.5085816487698753,0.6214805747314975
test_umap_16_encoder_0.1,0.017163723868172553,0.0,0.0,0.0,0.0,0.5291410228598386,1.0,0.03740955424294845,0.0065336401918348885,0.9999999999999999,0.5146168434589244,0.0034327447736345108,0.2079063842477505
test_umap_32_encoder_0.1,0.04448391716861533,0.06885907865912538,0.017567899094795614,0.0972777060524126,0.24582013566004157,0.3217281991612948,0.973728243047532,0.0,0.10397491273230283,0.9152396831080079,0.46293420760982756,0.0948017473269981,0.2420547314401299
test_umap_4_encoder_0.1,0.11056414067508724,0.26863850362237096,0.13546293043456822,0.2493249179376127,0.5761594790464262,0.2047985080702457,0.9359084497550849,0.08025646441084167,0.27095825476870783,0.7221179570578266,0.4428079268125414,0.26802999434321306,0.33794116733094437
test_umap_64_encoder_0.1,0.0,0.079558302036151,0.02885964419179954,0.12321324054076532,0.2573878987283571,0.38015992329992354,0.9701022700655406,0.006644299989932989,0.08151948883670149,0.8487483971540831,0.45743487586923637,0.09780381709941459,0.2416562406073433
test_umap_77_encoder_0.1,0.049877202968380274,0.03865875049874218,0.045405707620851235,0.18223170850033998,0.11235710592261228,0.4104900299508536,0.9812658634174547,0.012141704132960895,0.0,0.9010618730980338,0.4609918941198606,0.08570609510218519,0.23582041470925535
test_umap_8_encoder_0.1,0.07359901075579511,0.26573221292550486,0.12230154447395233,0.20763838490082565,0.5562176792298033,0.22956169001093762,0.9482370322510285,0.09027548776601357,0.22775426398476492,0.7324074181312383,0.4456471784287966,0.24509776645717624,0.3253175312458244
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
