Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,1.0,1.0,0.7802248366227662,1.0,1.0,0.9155164223353873,0.0,0.5560898212143179,1.0,0.0,0.49432124870994104,0.9560449673245532,0.7713554798787083
train_128_encoder_0.1_False,0.4138415099661814,0.3896554175477154,0.5294934184212341,0.25593905926394944,0.47114593406715244,0.9891821810486574,0.8583967870269764,0.9413604805843849,0.41300138685105986,0.3347070820909952,0.7073295835204148,0.41201506785324654,0.5301408741201138
train_16_encoder_0.1_False,0.5211103377862538,0.35593416295745994,0.465780176677297,0.3547610954240268,0.5806093848983167,1.0,0.7766729436151598,0.6728391919164682,0.4673397410099122,0.09129042978340286,0.6016284612649886,0.4556390315486708,0.5140348034351979
train_200_encoder_0.1_False,0.5263207758322013,0.29724169499187836,0.4072101400535747,0.44452419217423733,0.5511412026562184,0.9502089357340209,0.8306602098690266,0.9328232916988566,0.4408025257656227,0.18648867081322598,0.6681967267761506,0.44528760114162197,0.5344512513954334
train_32_encoder_0.1_False,0.5325782684813567,0.631583302142154,0.5823631569203106,0.3857468808273592,0.6362541184274324,0.9140748744411784,0.7960400043505012,0.9904363223132566,0.4283485807376381,0.30089740086089933,0.6859594365406947,0.5537051453597226,0.6066068618321114
train_4_encoder_0.1_False,0.5214295131426048,0.4334309869372752,0.5887219464868977,0.41552374562448113,0.6581450772597606,0.9839021237770682,0.6799774584329878,0.6863538819281461,0.45539268721529885,0.1660462756720131,0.5943344854051028,0.5234502538902038,0.5518039464961634
train_64_encoder_0.1_False,0.5164875073968354,0.7712665921466269,0.9094758501275899,0.3043043735721236,0.6389276767047729,0.9768456359466153,0.8751882018248647,1.0,0.4045392018282415,0.5551120991767058,0.7623370277552854,0.6280923999895898,0.681790251095868
train_8_encoder_0.1_False,0.5383692622787466,0.7800754017862821,1.0,0.4915684577482362,0.7708546439007975,0.98721502261456,0.6748278992944299,0.6511006420302425,0.5064378231365803,0.007759948112803386,0.5654682670377232,0.7161735531428125,0.6558914387007768
train_umap_128_encoder_0.1,0.14147164061038842,0.049211168102577973,0.04854728953399917,0.1875572651107431,0.0,0.11015288835189363,0.9941982655575734,0.22034595760326076,0.006490764371289204,0.6124266199381874,0.38872289916444086,0.08535747267154173,0.2067036432687014
train_umap_16_encoder_0.1,0.0,0.14758141712592243,0.0934404978547144,0.24123733400620884,0.31977777788298134,0.04160307222687187,0.8728060892087315,0.049660529645924406,0.032663307697012034,0.34665383195462746,0.26867736614663346,0.16040740537396542,0.20371538968303265
train_umap_200_encoder_0.1,0.010707857968499379,0.0,0.0,0.0,0.2319616817934076,0.18794724023417864,0.9267673644173795,0.09840866823156003,0.0,0.5835036027648007,0.3593253751295838,0.0485339079523814,0.17285049482326234
train_umap_32_encoder_0.1,0.24268196214659987,0.2287942189794019,0.08202944075519383,0.2167238383943597,0.5013346487864059,0.280839255877412,0.9490594173953935,0.34378451409576644,0.07611204181298964,0.909643082651318,0.5118876623665759,0.25431282181239223,0.3573427580340657
train_umap_4_encoder_0.1,0.0521509843539687,0.17350575957234593,0.10505433600120997,0.16880037235758882,0.4009080846327411,0.07313704330099391,0.7988034522505847,0.0,0.03119765035061811,0.2532815780319766,0.23128394478683467,0.18008390738357088,0.2005639223448764
train_umap_64_encoder_0.1,0.20790257946423907,0.3272258152588523,0.11835596746424179,0.3236313555799981,0.5242859143745822,0.18610117182319463,1.0000000000000002,0.4106363017466153,0.09836790119260508,1.0,0.5390210749524831,0.3002803264283827,0.39577662583802287
train_umap_8_encoder_0.1,0.2198667496543032,0.4011980073751642,0.175181327884707,0.4161953390210953,0.6842903833802207,0.0,0.754851928348953,0.13975413014925947,0.2014786184956771,0.8708186200114035,0.3933806594010586,0.3793463614630981,0.38496008063828224
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
