Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.57682955,0.742068614907769,0.4945154479676554,0.572783961892128,0.999999986245082,0.9184092,0.12110722064971924,0.1615038075396292,0.830349159159682,0,0.4062738831347841,0.6772395127326172,0.568853260893484
train_128_encoder_0.1_False,0.46287897,0.500785129724153,0.3661764844732442,0.45133303850889206,0.9641464719405541,0.9283084,0.5049726963043213,0.24914485903715247,0.48057099895331323,0.318031765075446,0.496205749340813,0.549064019387758,0.52792071136898
train_16_encoder_0.1_False,0.48373228,0.4874543292776086,0.3335643313376792,0.4674634747207165,0.9715675161435053,0.9297621,0.4684267044067383,0.18806185799366684,0.5129498992106175,0.08674228324400542,0.43718857397405736,0.5487563869189793,0.5041292617410106
train_200_encoder_0.1_False,0.4847452,0.464251824279753,0.3035847705549281,0.4821152463555336,0.969569728924678,0.9230712,0.4925692081451416,0.24720282635814175,0.49713701972977137,0.1771976881241489,0.46743558959464016,0.5408533549127185,0.5114862487854871
train_32_encoder_0.1_False,0.48596168,0.5964248795250112,0.39323830021162215,0.4725211951881647,0.975339935376094,0.9182155,0.47708743810653687,0.26030859099451653,0.4897160175644828,0.28590650339567575,0.4862468126581164,0.5846971971889626,0.5453170433766241
train_4_encoder_0.1_False,0.48379433,0.5180906359117761,0.39649309958183476,0.4773815870285034,0.9768240268413837,0.9275989,0.42518556118011475,0.19113616851921564,0.5058309411712634,0.15777374594606805,0.44150506209181745,0.5705167361828192,0.5189120665464184
train_64_encoder_0.1_False,0.4828336,0.6516449502902463,0.5606736551153461,0.4592275694012642,0.9755211885158832,0.92665064,0.5124816298484802,0.26248412849851444,0.47552858924006186,0.5274560658023597,0.5409202113476221,0.6259801914813051,0.591956199427832
train_8_encoder_0.1_False,0.48708746,0.6551272787179606,0.6070091947504298,0.48979414626955986,0.9844651405627911,0.9280441,0.42288273572921753,0.18311679061382732,0.536247492982604,0.0073733426248142496,0.4155328885369432,0.6446966437345715,0.5530311416555201
train_umap_128_encoder_0.1,0.40992963,0.3661995572811226,0.12000020500744221,0.4401712752878666,0.9322052643849299,0.81018454,0.5657016038894653,0.08512907064991884,0.23834123136910573,0.5819151411477442,0.45625431708412895,0.453701187020385,0.4547224390458826
train_umap_16_encoder_0.1,0.38242722,0.4050876169201025,0.14297916737740046,0.44893331825733185,0.9538845098935641,0.8009728,0.5114163756370544,0.04630169042339352,0.2539368117458348,0.32938332035867984,0.3884022034986541,0.46666236560491414,0.4353583007624101
train_umap_200_encoder_0.1,0.38450885,0.346745231821168,0.09515087075189792,0.4095568433403969,0.9479310420843271,0.82063854,0.5355472564697266,0.057390876740300016,0.23447354315099656,0.5544330868527029,0.44049666012412947,0.43677856723761954,0.4382658043922235
train_umap_32_encoder_0.1,0.42960516,0.4371929364987618,0.13713832281538832,0.4449320510029793,0.9661931074582614,0.83312136,0.5455160140991211,0.11320877156466785,0.27982685295199056,0.8643240930456892,0.5271994182019532,0.48301231479172674,0.5006871561558173
train_umap_4_encoder_0.1,0.3925655,0.41533611568031825,0.14892380710625588,0.43710964173078537,0.959384716474093,0.80521035,0.47832322120666504,0.035004954141401715,0.2530634622716947,0.24066293076136544,0.36245298406501936,0.470663953961352,0.42737956600281896
train_umap_64_encoder_0.1,0.42284396,0.4761052481425686,0.1557323578933695,0.4623822569847107,0.9677490821251502,0.82039046,0.5682960748672485,0.12841616102377998,0.2930885768696216,0.9501793720306888,0.552074129533341,0.49696258161071805,0.5190072007797673
train_umap_8_encoder_0.1,0.42516983,0.505348185384321,0.18481889163880133,0.4774912092834711,0.9785965405977689,0.7953822,0.45866858959198,0.06679610828075173,0.35452973905968704,0.8274338895150665,0.5005621056238171,0.5142849304916512,0.5087958005445177
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
