Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated,0.0,0.0,0.3080074845717145,0.0,0.0,0.5737324134433055,0.12552031623076942,0.44243973750661103,0.0,0.7575583995774754,0.3798501733516323,0.0616014969143429,0.18890096748925866
Unintegrated_HVG_only,0.7061023079812467,0.7651499029433415,0.6498250972804036,0.5503889921327034,1.0,0.867598545236572,0.0,0.0,0.8974478920986773,0.0,0.35300928746704985,0.734293260067539,0.5817796710273433
train_16_encoder_0.1,0.6301762635466952,0.9033428602754694,0.9263236078364867,0.4928389267188331,0.7929336188436764,0.9882459264894901,0.6100105894663993,0.8454333677363687,0.7816458801426753,0.8755439693116622,0.8201759466293191,0.7491230554442321,0.777544211918267
train_32_encoder_0.1,0.6300215634173147,0.9302282743130967,0.9558792452427787,0.474314952799749,0.7658043482454673,0.9907289379189508,0.6242046733018588,0.9999999999999999,0.757595306573986,0.9141759353161295,0.8573409706221851,0.7512496768036814,0.7936861943310829
train_4_encoder_0.1,0.7123801839150818,1.0,1.0,0.48553828033810653,0.9316144838629157,0.952875347984715,0.5762696192497202,0.9392062571630041,1.0,1.0,0.8936702448794879,0.8259065896232208,0.8530120517257276
train_64_encoder_0.1,0.5980921244835216,0.8986165395046517,0.9393218506687089,0.4089530783309061,0.7665277697397528,1.0,0.6068285381950381,0.9858903029183433,0.7467660153616213,0.9673743078037316,0.8613718328557468,0.7223022725455082,0.7779300966696037
train_77_encoder_0.1,0.628422253446669,0.8536833303037494,0.8961349103997969,0.4751801438047245,0.7933020815248142,0.9973011948195669,0.6241726607136157,0.9535995986539517,0.7042883305109546,0.9870644702577109,0.8532852509911599,0.7293445438959508,0.7789208267340344
train_8_encoder_0.1,0.6130905246170752,0.7902191872431308,0.9375638916346496,0.4855750249489561,0.5976252483746975,0.9923342497651286,0.6146361851238843,0.9828824132012192,0.7359316124325161,0.8800182688427973,0.8411605458731092,0.6848147753637018,0.7473530835674648
train_umap_16_encoder_0.1,0.7105691350982877,0.30831604780126165,0.031196301509183233,0.8542186128027813,0.527538244882976,0.031594648960513005,0.9768093365979226,0.5191806373830398,0.2842492799706564,0.7890569447296071,0.5201781695283477,0.4863676684188979,0.49989186886267784
train_umap_32_encoder_0.1,0.8552863760938219,0.28502765622932014,0.0,0.837888912789734,0.4591411540019408,0.0,0.9805802705971972,0.7047666961267222,0.362159499468925,0.7457974863749873,0.5586607905135663,0.48746881982296336,0.5159456080992045
train_umap_4_encoder_0.1,1.0,0.449062449378534,0.0547608014794107,1.0,0.7792194764357419,0.11090138848062558,0.9559800110421096,0.7873610032101094,0.5913298618196343,0.7152071294573799,0.6321558788019718,0.6566085454587374,0.6468274787960311
train_umap_64_encoder_0.1,0.9615091609743884,0.32061090539518133,0.032936867109973456,0.8404532775699187,0.4309566525840296,0.058363448780685,0.9727638388185539,0.9222031392315581,0.4163874473492095,0.7024814333206825,0.6144398615001377,0.5172933727266983,0.556151968236074
train_umap_77_encoder_0.1,0.8895232397991126,0.2885269200499909,0.010931257487492019,0.8031547470017171,0.5111349036402544,0.03751422198398835,1.0,0.8281705097905002,0.12962078653661546,0.6986680197777275,0.5387947076177663,0.5006542135957134,0.5159104112045345
train_umap_8_encoder_0.1,0.8191666782599016,0.2351677959888545,0.04480762225330809,0.7606727578558354,0.24512028088042825,0.029371005020201846,0.965116254830923,0.7908157252077815,0.1386665911621412,0.8524612587850251,0.5552861670012146,0.42098702704766555,0.4747066830290852
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
