Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.59685904,0.7219884210962848,0.4082755930826674,0.5479785464704037,0.9987991966984489,0.8794909,0.04831595718860626,0.038663010021806374,0.5916057563954795,0,0.3116151271132988,0.6547801590447868,0.5175141462721916
train_100_encoder_0.0_False,0.48985854,0.36925182849835725,0.2844258373887259,0.4725410845130682,0.9712343757802789,0.86740994,0.2922118306159973,0.15783122736570565,0.42457105188256666,0.3943586041054007,0.4272765317007944,0.5174623328185598,0.4813880123714536
train_16_encoder_0.0_False,0.49798194,0.38829925675264965,0.22076436674107053,0.47544517181813717,0.9727965322407809,0.86468804,0.2754039168357849,0.12800223330365457,0.4271073538134012,0.3137359957321962,0.4017875077022051,0.511057452658431,0.4673494746759407
train_32_encoder_0.0_False,0.49426445,0.39372621274738767,0.23471948800044265,0.4772961214184761,0.9729571721770547,0.8650689,0.2824299931526184,0.15013787555832606,0.43193375079644175,0.3502770810693887,0.4159695226165757,0.5145926895985764,0.47514342280577615
train_4_encoder_0.0_False,0.4880308,0.35962075690806633,0.12285012152568689,0.4621470831334591,0.971996242349798,0.8528468,0.2296830415725708,0.0809459526430922,0.4214236001899895,0,0.3169798791373256,0.48092899903993275,0.41534935107888993
train_64_encoder_0.0_False,0.48595202,0.3639815497215225,0.15072437508793926,0.47171182930469513,0.9709919962016019,0.86866397,0.2890743017196655,0.1345343985061818,0.42611153904144805,0.3597465927097121,0.4156261597265477,0.48867235400144526,0.45945387629148626
train_8_encoder_0.0_False,0.48802045,0.37461884421192077,0.23400813599038675,0.4679892510175705,0.972617891701785,0.86125994,0.27380385994911194,0.1418518506886973,0.4329392196658049,0.2855941985507321,0.3990898132281446,0.5074509145596896,0.4641064740270716
train_umap_100_encoder_0.0_False,0.3805085,0.3540268015542009,0.12789198667019044,0.413302019238472,0.9623162963173606,0.6728513,0.38031119108200073,0.020153686054404565,0.22754131076254017,0.38007005567372415,0.3361855135308181,0.44760912320775076,0.4030396793369777
train_umap_16_encoder_0.0_False,0.4464914,0.36048274435307026,0.13222436140859797,0.4175140857696533,0.9630535082383589,0.6719332,0.34991246461868286,0.013509106368908726,0.22463723844154768,0.09284072044511511,0.27056654080151105,0.4639532180472741,0.38659854714896885
train_umap_32_encoder_0.0_False,0.44622096,0.3623077822671768,0.12954496929405435,0.41911351680755615,0.962942199273543,0.67308605,0.3588848114013672,0.020927083151232873,0.22215205784484127,0.08700146008333033,0.27241029193066363,0.4640258863671349,0.38737964859254637
train_umap_4_encoder_0.0_False,0.42663,0.3273467176633158,0.10843860233665797,0.3631765842437744,0.9589964205568487,0.6663396,0.2991787791252136,0.002020341090438698,0.21667043554101764,0,0.23684182640020485,0.43691766302797524,0.3568873283768671
train_umap_64_encoder_0.0_False,0.3577191,0.3511206050455744,0.1297161136192401,0.42518749088048935,0.961972485889088,0.67291725,0.3800382614135742,0.025866073116677886,0.2145516792811562,0.4591518405118618,0.3505050202283625,0.44514315779911284,0.4072879027708127
train_umap_8_encoder_0.0_False,0.3509725,0.3503125157816781,0.11676452865617834,0.4040660411119461,0.9618211226029829,0.67868394,0.3576502799987793,0.010800573210619167,0.22017081671759584,0,0.2534611213045822,0.4367873423152952,0.36345685391100996
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
