Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,1.0,1.0,1.0000000000000002,0.9999999999999996,1.0,0.39178959753183307,0.0,0.2838806010914338,0.9999999999999999,0.0,0.33513403972465333,1.0,0.7340536158898613
test_16_encoder_0.1,0.5044072577916339,0.018422471262717455,0.04301168846406091,0.44867029241979983,0.17336786550411354,1.0,0.779120219803423,0.8228140903539629,0.05405662034470218,0.9967229286804115,0.7305427718365,0.2375759150884651,0.4347626577876791
test_32_encoder_0.1,0.36199912378942267,0.021847062861893946,0.041202921644320906,0.32325314673231587,0.191682574869382,0.9603308493694591,0.7576874976932142,1.0,0.06696280441374175,0.9707388651733868,0.7511440033299603,0.18799696597946708,0.4132557809196644
test_4_encoder_0.1,0.3228917391457,0.021926321789789538,0.04917290601507593,0.27994314573147117,0.19556171815949108,0.8693567040499097,0.729255021926267,0.8654939754572677,0.029283076221732457,0.9795239967971809,0.6945825548904716,0.17389916616830553,0.38217252165717197
test_64_encoder_0.1,0.4473421358065339,0.006398439580970666,0.028395719297073393,0.36196255785605613,0.1608856486152912,0.9469643650802055,0.7480899813826294,0.905204647762887,0.052043283295700904,0.9716416269806915,0.7247887809004229,0.20099690023118505,0.41051365249888017
test_77_encoder_0.1,0.3865083415552282,0.02621852781246481,0.06318418773194961,0.3603209261923488,0.19963209843287855,0.945007374083545,0.7948050755295306,0.8170064636287917,0.08737603734110924,0.9999999999999999,0.7288389901165953,0.20717281634497398,0.41583928585362245
test_8_encoder_0.1,0.4530153703210891,0.012257481818825772,0.03620800315976129,0.389267610836471,0.18762514783993645,0.9434783275036196,0.7433107504371093,0.8949218620388149,0.07159547764261526,0.9858865070502413,0.7278385849344801,0.2156747227952167,0.42054026765092206
test_umap_16_encoder_0.1,0.252045381805452,0.01343128447474623,0.011682956830182417,0.07679738612548492,0.0,0.20263227078153534,0.9909204912101808,0.08193148003216572,0.01174331074792817,0.7887525208202575,0.4151960147184135,0.07079140184717311,0.2085532469956693
test_umap_32_encoder_0.1,0.02022229899948158,0.015201626969130855,0.00019196491417454442,0.0,0.04031485214534447,0.12855780373737957,0.9825765788500147,0.08035503304320596,0.027299229534595515,0.7596626009868379,0.39569024923040674,0.01518614860562629,0.16738778885553848
test_umap_4_encoder_0.1,0.17823837914272822,0.012794638680150572,0.01841422170573155,0.02727820482640242,0.008346363855150418,0.0,0.9768222749242301,0.07342823193498621,0.006680176511571795,0.7308651842336732,0.3575591735208922,0.049014361642032635,0.17243228639357647
test_umap_64_encoder_0.1,0.23148445438591247,0.007323941545320761,0.0,0.009444168414541654,0.0007324470664955562,0.08966909168502823,0.9793560913306913,0.0,0.019557057206264106,0.7669858652223168,0.3711136210888601,0.04979700228245409,0.1783236498050165
test_umap_77_encoder_0.1,0.0,0.0,0.003827564053078769,0.017203953983396136,0.01422854968562648,0.30426730139193836,0.9687564643647735,0.09489584922241984,0.0,0.8913385551081584,0.451851634017458,0.007052013544420277,0.1849718617336354
test_umap_8_encoder_0.1,0.10007932707841771,0.0070855219776670975,0.003979351629621687,0.0658593280934654,0.006455190239730513,0.07684844283641112,1.0000000000000002,0.0911323292885316,0.0004168886642468006,0.8306166503280998,0.3998028622234579,0.03669174380378048,0.18193619117165144
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
