Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23517399719190382,0.9999999999999999,0.0,0.44703479943838076,1.0,0.7788139197753523
train_100_encoder_0.0_False,0.5648379029700084,0.10618520665837128,0.5869430406642051,0.5917929601590277,0.30746486576446586,0.9433221124995317,0.7346366710363902,1.0,0.5570006674075355,0.858884946787473,0.8187688795461859,0.43144479524321566,0.5863744289644037
train_16_encoder_0.0_False,0.5978750834940998,0.15445032432991923,0.37462277127628724,0.60750755144409,0.3467122904904336,0.9305522853756871,0.6840096979226451,0.8085564187771,0.5637272938645291,0.6832946490695622,0.7340280690019048,0.416233604206966,0.5433513901249415
train_32_encoder_0.0_False,0.5827563943057115,0.1682019272333357,0.4211651315923079,0.6175234061354433,0.3507481882806367,0.9323391551545459,0.7051728822082654,0.9506237850814354,0.5765275717980766,0.7628785298538722,0.785508384819239,0.428079009509487,0.5710507596333878
train_4_encoder_0.0_False,0.5574046100742214,0.08178061001663084,0.04806451383190691,0.5355489611539599,0.3266059067513716,0.8749990911851668,0.5462942412064944,0.5065474784169941,0.548653186545731,0.0,0.49529879947087724,0.3098809203656181,0.38404807200772173
train_64_encoder_0.0_False,0.548950419624892,0.09283061506050205,0.14102920605650476,0.5873056960716685,0.301375351359372,0.9492053602737744,0.7251861471251365,0.8504800953486268,0.5610862542036553,0.7835024516261704,0.7738920617154726,0.33429825763458787,0.5101357792669418
train_8_encoder_0.0_False,0.5573625524402337,0.11978492424238762,0.41879266911432605,0.5671620880586783,0.3422241477950507,0.9144693388246257,0.6791901802810553,0.8974437726464246,0.5791942154717328,0.622003819547695,0.7384602653543066,0.40106527633013533,0.5360232719398039
train_umap_100_encoder_0.0_False,0.12012048118296592,0.06760584007923232,0.06487986784129429,0.27123865131489744,0.0834081459218119,0.030549880511821836,1.0,0.11638047505827138,0.034450314344288246,0.8277655061777006,0.4018292352184164,0.12145059726804038,0.2336020524481908
train_umap_16_encoder_0.0_False,0.38846733618703055,0.08396483798216403,0.07932896809282886,0.29403097711290993,0.10192976658404262,0.02624237783990635,0.9084362564280696,0.07373531819960982,0.02674830951989282,0.2022004754279465,0.247472547483085,0.1895443771917952,0.2127156453083111
train_umap_32_encoder_0.0_False,0.38736753511842736,0.08858938196276878,0.07039280545366561,0.30268581507367465,0.09913325398854056,0.031651084453785394,0.9354617853113106,0.12134416607702324,0.020157263970867034,0.18948298233181693,0.25961945642896067,0.18963375831941537,0.2176280375632335
train_umap_4_encoder_0.0_False,0.3076926806263265,0.0,0.0,0.0,0.0,0.0,0.7556217569592003,0.0,0.0056192371027432575,0.0,0.1522481988123887,0.061538536125265296,0.09782240120011466
train_umap_64_encoder_0.0_False,0.027437818636573796,0.06024170070078938,0.07096359668512753,0.33555329115320065,0.07477029546009106,0.030859157190290976,0.9991779108837625,0.15304278536810045,0.0,1.0,0.43661597068843083,0.11379334052715648,0.24292239259166623
train_umap_8_encoder_0.0_False,0.0,0.058194047711085606,0.027768175963896413,0.22126094536825036,0.07096746307556856,0.05791359603767887,0.9317432638490889,0.05635185274967672,0.014902736178969644,0.0,0.21218228976308282,0.0756381264237602,0.13025579175948926
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
