Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.535138,0.7463635606039114,0.5570547969710684,0.5370931588113308,0.9892638670770746,0.9538984,0.48522400856018066,0.39686787248000094,0.8520326482579726,0,0.537604579912823,0.6729826788884168,0.6188314392981793
test_16_encoder_0.1,0.47708434,0.10997068185398777,0.04982191401687166,0.47723250836133957,0.8130894209209242,0.98464894,0.7016382217407227,0.6832529956360929,0.13689934939708634,0.9265260176280471,0.6865931054698674,0.3854397727636263,0.5059011058461227
test_32_encoder_0.1,0.46040267,0.11219097076906341,0.04886321264350159,0.4636153355240822,0.8169927095112047,0.9826433,0.6956849098205566,0.7774082291973645,0.14665642597006406,0.9023719521498593,0.7009529646786371,0.3804129791940564,0.5086289733878887
test_4_encoder_0.1,0.45582163,0.11224235725236545,0.053087546525897325,0.4589129500091076,0.8178194447567588,0.97804374,0.6877872943878174,0.7059327592713486,0.1181705473205911,0.9105383670917815,0.6800945406197704,0.37957678637661146,0.4997838880738751
test_64_encoder_0.1,0.47039974,0.10217505908135686,0.04207500625595873,0.4678182117640972,0.8104291715120014,0.9819675,0.6930190324783325,0.7270347059965707,0.13537726636702613,0.9032111345125005,0.6881219296294614,0.37857943719430154,0.5023964341683655
test_77_encoder_0.1,0.46327367,0.11502515256601933,0.06051395156497953,0.467639971524477,0.818686937030993,0.98186857,0.7059949636459351,0.6801668673325637,0.16208883230402832,0.9295722923267151,0.6919383041383584,0.3850279373872236,0.5077920840876775
test_8_encoder_0.1,0.4710643,0.10597369204442256,0.046215754077390106,0.47078285925090313,0.8161279778731497,0.98179126,0.691691517829895,0.7215705125206637,0.1501587274396468,0.9164527803326711,0.6923329591962306,0.38203291651817645,0.5061529335893981
test_umap_16_encoder_0.1,0.4475227,0.10673471155578657,0.033216734335579645,0.43685638904571533,0.776140714946546,0.94433475,0.7604694366455078,0.28955365828083485,0.10491048269695716,0.733202488857362,0.5664941623775533,0.36009424994330874,0.4426542149170066
test_umap_32_encoder_0.1,0.42036697,0.10788248982432952,0.027126159469304332,0.428518109023571,0.784732743313438,0.9405896,0.7581517696380615,0.28871594644054804,0.11667075900733766,0.7061613053942097,0.5620578774484178,0.3537252948631006,0.43705832789722754
test_umap_4_encoder_0.1,0.43887696,0.10632195062951723,0.036784509247347615,0.4314798414707184,0.777919518320184,0.93408984,0.7565534114837646,0.28503509745272626,0.10108275265846325,0.6793920246898826,0.5512306251486605,0.3582765552738092,0.43545818322374974
test_umap_64_encoder_0.1,0.4451142,0.10277509610557353,0.027024412231987992,0.42954351007938385,0.7762968163741263,0.9386234,0.7572572231292725,0.24601589811773847,0.11081767587721766,0.7129688089168981,0.5531366068771706,0.3561508060275808,0.4349451263674168
test_umap_77_encoder_0.1,0.41799814,0.09802671494629954,0.02905313747965481,0.4303860291838646,0.7791731483057925,0.9494733,0.7543129920959473,0.2964428246458209,0.09603253848239475,0.828563623911073,0.5849650601146144,0.35092743300109713,0.444542483846504
test_umap_8_encoder_0.1,0.42972142,0.1026205199151379,0.029133589507248463,0.43566878885030746,0.7775164654380397,0.9379752,0.7629914283752441,0.29444291901508735,0.09634770635832952,0.7721182236902294,0.5727751010543368,0.3549321557507221,0.442069333872168
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
