Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Unintegrated_HVG_only,0.61118984,0.7959472747703431,0.7005097751526115,0.5567432045936584,0.9959534236363002,0.92168826,0.1379442744784885,0.1366446535545184,0.8880011300757998,0,0.4168556633513451,0.7320687040754069,0.6059834877857821
train_128_encoder_0.1_False,0.50985056,0.1929190312753125,0.1165951030260779,0.46281270682811737,0.8884787105378651,0.9285576,0.4444192250569661,0.6202247249245985,0.4242317863345914,0.6816520727846487,0.6198170767699595,0.4341312226572356,0.5084055643023251
train_16_encoder_0.1_False,0.5114106,0.2596889740894246,0.2557127350427502,0.4809051565825939,0.9243069149198986,0.923626,0.42643144395616317,0.6107233905694016,0.5498492416589151,0.6781968422806582,0.637765384822941,0.48640487492423573,0.5469490788837179
train_200_encoder_0.1_False,0.45241237,0.15050454313230385,0.05468581223604177,0.4550207629799843,0.8690987768627348,0.9281433,0.4569546381632487,0.6181841433864086,0.39401349053466234,0.7607534183689084,0.6316098025842065,0.39634445241562605,0.4904505924830582
train_32_encoder_0.1_False,0.5243385,0.24467916710752652,0.16405803455617904,0.4720201212912798,0.9131151380993071,0.9339437,0.4239961836073134,0.6304222542824495,0.5401453631361925,0.6917623175197996,0.6440539614830463,0.46364218897294346,0.5358068979769846
train_4_encoder_0.1_False,0.5766373,0.48810905061106813,0.3860667240906299,0.4935132274404168,0.9587175562268212,0.9086635,0.3867574267917209,0.5793829952489492,0.7513874441496107,0.6055951413424557,0.6463573037617963,0.5806087772079974,0.6069081878295169
train_64_encoder_0.1_False,0.47599545,0.2356798105264338,0.12479954862557048,0.4631715156137943,0.9045188994634719,0.91629416,0.4552009370591905,0.6167709471436003,0.41036734058138025,0.7079128651729333,0.6213092494924279,0.44083304508823995,0.5130235268499151
train_8_encoder_0.1_False,0.5349945,0.35370185056808356,0.2241109242900471,0.4783533103764057,0.9413210778009324,0.9200949,0.4126342667473687,0.6444416635953766,0.6476965719904606,0.6985792303271636,0.6646893279888305,0.5064963292059097,0.5697735287190779
train_umap_128_encoder_0.1_False,0.3436694,0.15993800634612937,0.053446814086871706,0.38215991109609604,0.8417846361796061,0.86058575,0.5300411648220487,0.1823632465163828,0.12919541081227295,0.5905670360760763,0.4585505214752207,0.3561997564457934,0.3971400624575643
train_umap_16_encoder_0.1_False,0.41833606,0.24475950349035602,0.11057783530962943,0.4267817959189415,0.8913240659804571,0.836072,0.5033057530721029,0.1627521430851335,0.20697358401772856,0.4159537257755727,0.42501144672675917,0.41835585286456245,0.42101809040944116
train_umap_200_encoder_0.1_False,0.32613766,0.10470249468035789,0.010750409337127849,0.3846341744065285,0.8048634302048456,0.86014634,0.5371618270874023,0.1612837803800814,0.0571656864391252,0.7798729057070863,0.4791261086643468,0.3262176341125517,0.3873810239332698
train_umap_32_encoder_0.1_False,0.37691605,0.23030493215992842,0.09334252790744085,0.42498695105314255,0.8732360204060873,0.8338627,0.5152730941772461,0.20273247778294087,0.20507214134253424,0.5792556950145032,0.4672392260474476,0.3997572964875098,0.4267500683114849
train_umap_4_encoder_0.1_False,0.5009275,0.4556944333009292,0.21017956669425103,0.4972417061217129,0.9536286762782505,0.7725702,0.44761403401692706,0.5106501052810292,0.49002276748196016,0.08617220894131729,0.46140586170702147,0.5235343780544988,0.4986829715155079
train_umap_64_encoder_0.1_False,0.4303421,0.20582262677915494,0.0883316209985318,0.4323917180299759,0.8688682374500093,0.853445,0.5243748558892144,0.15778335199029012,0.16789199562404458,0.39323100046587073,0.4193452394930722,0.4051512622537835,0.41082885314949896
train_umap_8_encoder_0.1_False,0.38263535,0.3426913868942764,0.15056384889687857,0.46337955445051193,0.9289559636797223,0.8008139,0.4843127992418077,0.19224878067078707,0.37297433688825576,0.6434557065762583,0.49876110734448914,0.45364522178342337,0.47169157600784967
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
